DatePQ,Average Birth Rate,Year,Month Name,Day,Day Name,Month Number,Day of the week Number
6-Jan-10,12520,2010,January,6,Wednesday,1,3
13-Jan-10,12307,2010,January,13,Wednesday,1,3
20-Jan-10,12514,2010,January,20,Wednesday,1,3
27-Jan-10,12441,2010,January,27,Wednesday,1,3
5-Jan-11,11933,2011,January,5,Wednesday,1,3
12-Jan-11,11950,2011,January,12,Wednesday,1,3
19-Jan-11,12271,2011,January,19,Wednesday,1,3
26-Jan-11,12174,2011,January,26,Wednesday,1,3
4-Jan-12,12075,2012,January,4,Wednesday,1,3
11-Jan-12,11860,2012,January,11,Wednesday,1,3
18-Jan-12,11981,2012,January,18,Wednesday,1,3
25-Jan-12,11692,2012,January,25,Wednesday,1,3
2-Jan-13,10887,2013,January,2,Wednesday,1,3
9-Jan-13,11598,2013,January,9,Wednesday,1,3
16-Jan-13,11678,2013,January,16,Wednesday,1,3
23-Jan-13,11917,2013,January,23,Wednesday,1,3
30-Jan-13,11752,2013,January,30,Wednesday,1,3
1-Jan-14,8018,2014,January,1,Wednesday,1,3
8-Jan-14,11829,2014,January,8,Wednesday,1,3
15-Jan-14,11785,2014,January,15,Wednesday,1,3
22-Jan-14,11936,2014,January,22,Wednesday,1,3
29-Jan-14,11381,2014,January,29,Wednesday,1,3
5-Jan-94,11053,1994,January,5,Wednesday,1,3
12-Jan-94,11567,1994,January,12,Wednesday,1,3
19-Jan-94,11257,1994,January,19,Wednesday,1,3
26-Jan-94,11514,1994,January,26,Wednesday,1,3
4-Jan-95,11315,1995,January,4,Wednesday,1,3
11-Jan-95,11279,1995,January,11,Wednesday,1,3
18-Jan-95,11252,1995,January,18,Wednesday,1,3
25-Jan-95,11096,1995,January,25,Wednesday,1,3
3-Jan-96,10954,1996,January,3,Wednesday,1,3
10-Jan-96,11144,1996,January,10,Wednesday,1,3
17-Jan-96,11148,1996,January,17,Wednesday,1,3
24-Jan-96,11336,1996,January,24,Wednesday,1,3
31-Jan-96,10889,1996,January,31,Wednesday,1,3
1-Jan-97,8349,1997,January,1,Wednesday,1,3
8-Jan-97,10872,1997,January,8,Wednesday,1,3
15-Jan-97,11319,1997,January,15,Wednesday,1,3
22-Jan-97,11508,1997,January,22,Wednesday,1,3
29-Jan-97,11084,1997,January,29,Wednesday,1,3
7-Jan-98,11428,1998,January,7,Wednesday,1,3
14-Jan-98,11542,1998,January,14,Wednesday,1,3
21-Jan-98,11650,1998,January,21,Wednesday,1,3
28-Jan-98,11483,1998,January,28,Wednesday,1,3
6-Jan-99,11718,1999,January,6,Wednesday,1,3
13-Jan-99,11626,1999,January,13,Wednesday,1,3
20-Jan-99,11901,1999,January,20,Wednesday,1,3
27-Jan-99,11548,1999,January,27,Wednesday,1,3
1-Mar-00,12539.5,2000,March,1,Wednesday,3,3
8-Mar-00,12199.5,2000,March,8,Wednesday,3,3
15-Mar-00,12271,2000,March,15,Wednesday,3,3
22-Mar-00,12159.5,2000,March,22,Wednesday,3,3
29-Mar-00,11941.5,2000,March,29,Wednesday,3,3
7-Mar-01,12222.5,2001,March,7,Wednesday,3,3
14-Mar-01,12472.5,2001,March,14,Wednesday,3,3
21-Mar-01,12542,2001,March,21,Wednesday,3,3
28-Mar-01,12322,2001,March,28,Wednesday,3,3
6-Mar-02,12262,2002,March,6,Wednesday,3,3
13-Mar-02,11920.5,2002,March,13,Wednesday,3,3
20-Mar-02,12427.5,2002,March,20,Wednesday,3,3
27-Mar-02,12460.5,2002,March,27,Wednesday,3,3
5-Mar-03,12373.5,2003,March,5,Wednesday,3,3
12-Mar-03,12399,2003,March,12,Wednesday,3,3
19-Mar-03,12480.5,2003,March,19,Wednesday,3,3
26-Mar-03,12436.5,2003,March,26,Wednesday,3,3
3-Mar-04,12696,2004,March,3,Wednesday,3,3
10-Mar-04,12777,2004,March,10,Wednesday,3,3
17-Mar-04,12979,2004,March,17,Wednesday,3,3
24-Mar-04,12765,2004,March,24,Wednesday,3,3
31-Mar-04,12542,2004,March,31,Wednesday,3,3
2-Mar-05,12765,2005,March,2,Wednesday,3,3
9-Mar-05,12700,2005,March,9,Wednesday,3,3
16-Mar-05,12718,2005,March,16,Wednesday,3,3
23-Mar-05,12910,2005,March,23,Wednesday,3,3
30-Mar-05,12947,2005,March,30,Wednesday,3,3
1-Mar-06,13422,2006,March,1,Wednesday,3,3
8-Mar-06,13427,2006,March,8,Wednesday,3,3
