year,month,date_of_month,day_of_week,births
1970-01-01 00:00:00.000001999,7,23,5,12674
1970-01-01 00:00:00.000001999,7,24,6,9258
1970-01-01 00:00:00.000001999,7,25,7,8182
1970-01-01 00:00:00.000001999,7,26,1,11687
1970-01-01 00:00:00.000001999,7,27,2,12903
1970-01-01 00:00:00.000001999,7,28,3,12803
1970-01-01 00:00:00.000001999,7,29,4,12840
1970-01-01 00:00:00.000001999,7,30,5,12537
1970-01-01 00:00:00.000001999,7,31,6,9157
1970-01-01 00:00:00.000001999,8,1,7,8167
1970-01-01 00:00:00.000001999,8,2,1,11663
1970-01-01 00:00:00.000001999,8,3,2,12660
1970-01-01 00:00:00.000001999,8,4,3,12564
1970-01-01 00:00:00.000001999,8,5,4,12587
1970-01-01 00:00:00.000001999,8,6,5,12448
1970-01-01 00:00:00.000001999,8,7,6,9070
1970-01-01 00:00:00.000001999,8,8,7,8074
1970-01-01 00:00:00.000001999,8,9,1,11408
1970-01-01 00:00:00.000001999,8,10,2,13035
1970-01-01 00:00:00.000001999,8,11,3,12572
1970-01-01 00:00:00.000001999,8,12,4,13103
1970-01-01 00:00:00.000001999,8,13,5,11924
1970-01-01 00:00:00.000001999,8,14,6,9143
1970-01-01 00:00:00.000001999,8,15,7,8190
1970-01-01 00:00:00.000001999,8,16,1,11753
1970-01-01 00:00:00.000001999,8,17,2,13201
1970-01-01 00:00:00.000001999,8,18,3,12833
1970-01-01 00:00:00.000001999,8,19,4,12783
1970-01-01 00:00:00.000001999,8,20,5,12764
1970-01-01 00:00:00.000001999,8,21,6,9114
1970-01-01 00:00:00.000001999,8,22,7,7964
1970-01-01 00:00:00.000001999,8,23,1,11673
1970-01-01 00:00:00.000001999,8,24,2,13035
1970-01-01 00:00:00.000001999,8,25,3,12595
1970-01-01 00:00:00.000001999,8,26,4,12628
1970-01-01 00:00:00.000001999,8,27,5,12570
1970-01-01 00:00:00.000001999,8,28,6,9387
1970-01-01 00:00:00.000001999,8,29,7,8203
1970-01-01 00:00:00.000001999,8,30,1,11568
1970-01-01 00:00:00.000001999,8,31,2,12692
1970-01-01 00:00:00.000001999,9,1,3,12572
1970-01-01 00:00:00.000001999,9,2,4,12896
1970-01-01 00:00:00.000001999,9,3,5,12914
1970-01-01 00:00:00.000001999,9,4,6,8953
1970-01-01 00:00:00.000001999,9,5,7,8203
1970-01-01 00:00:00.000001999,9,6,1,8249
1970-01-01 00:00:00.000001999,9,7,2,11969
1970-01-01 00:00:00.000001999,9,8,3,13437
1970-01-01 00:00:00.000001999,9,9,4,14540
1970-01-01 00:00:00.000001999,9,10,5,13181
1970-01-01 00:00:00.000001999,9,11,6,9634
1970-01-01 00:00:00.000001999,9,12,7,8463
1970-01-01 00:00:00.000001999,9,13,1,11481
1970-01-01 00:00:00.000001999,9,14,2,12770
1970-01-01 00:00:00.000001999,9,15,3,12880
1970-01-01 00:00:00.000001999,9,16,4,12843
1970-01-01 00:00:00.000001999,9,17,5,13142
1970-01-01 00:00:00.000001999,9,18,6,9599
1970-01-01 00:00:00.000001999,9,19,7,8559
1970-01-01 00:00:00.000001999,9,20,1,11961
1970-01-01 00:00:00.000001999,9,21,2,13384
1970-01-01 00:00:00.000001999,9,22,3,12994
1970-01-01 00:00:00.000001999,9,23,4,13149
1970-01-01 00:00:00.000001999,9,24,5,13009
1970-01-01 00:00:00.000001999,9,25,6,9568
1970-01-01 00:00:00.000001999,9,26,7,8290
1970-01-01 00:00:00.000001999,9,27,1,12103
1970-01-01 00:00:00.000001999,9,28,2,13358
1970-01-01 00:00:00.000001999,9,29,3,12785
1970-01-01 00:00:00.000001999,9,30,4,12523
1970-01-01 00:00:00.000001999,10,1,5,12544
1970-01-01 00:00:00.000001999,10,2,6,9099
1970-01-01 00:00:00.000001999,10,3,7,7888
1970-01-01 00:00:00.000001999,10,4,1,11506
1970-01-01 00:00:00.000001999,10,5,2,12871
1970-01-01 00:00:00.000001999,10,6,3,12534
1970-01-01 00:00:00.000001999,10,7,4,12306
1970-01-01 00:00:00.000001999,10,8,5,12341
1970-01-01 00:00:00.000001999,10,9,6,8804
1970-01-01 00:00:00.000001999,10,10,7,7835
1970-01-01 00:00:00.000001999,10,11,1,11203
1970-01-01 00:00:00.000001999,10,12,2,12442
1970-01-01 00:00:00.000001999,10,13,3,12041
1970-01-01 00:00:00.000001999,10,14,4,12115
1970-01-01 00:00:00.000001999,10,15,5,12187
1970-01-01 00:00:00.000001999,10,16,6,8594
1970-01-01 00:00:00.000001999,10,17,7,7562
1970-01-01 00:00:00.000001999,10,18,1,11021
1970-01-01 00:00:00.000001999,10,19,2,12354
1970-01-01 00:00:00.000001999,10,20,3,11830
1970-01-01 00:00:00.000001999,10,21,4,11960
1970-01-01 00:00:00.000001999,10,22,5,11912
1970-01-01 00:00:00.000001999,10,23,6,8404
1970-01-01 00:00:00.000001999,10,24,7,7465
1970-01-01 00:00:00.000001999,10,25,1,11077
1970-01-01 00:00:00.000001999,10,26,2,12221
1970-01-01 00:00:00.000001999,10,27,3,11654
1970-01-01 00:00:00.000001999,10,28,4,11693
1970-01-01 00:00:00.000001999,10,29,5,11534
1970-01-01 00:00:00.000001999,10,30,6,8488
1970-01-01 00:00:00.000001999,10,31,7,7495
1970-01-01 00:00:00.000001999,11,1,1,10839
1970-01-01 00:00:00.000001999,11,2,2,12098
1970-01-01 00:00:00.000001999,11,3,3,11803
1970-01-01 00:00:00.000001999,11,4,4,11806
1970-01-01 00:00:00.000001999,11,5,5,11868
1970-01-01 00:00:00.000001999,11,6,6,8533
1970-01-01 00:00:00.000001999,11,7,7,7481
1970-01-01 00:00:00.000001999,11,8,1,11049
1970-01-01 00:00:00.000001999,11,9,2,12092
1970-01-01 00:00:00.000001999,11,10,3,11632
1970-01-01 00:00:00.000001999,11,11,4,11802
1970-01-01 00:00:00.000001999,11,12,5,11556
1970-01-01 00:00:00.000001999,11,13,6,8349
1970-01-01 00:00:00.000001999,11,14,7,7526
1970-01-01 00:00:00.000001999,11,15,1,10928
1970-01-01 00:00:00.000001999,11,16,2,12263
1970-01-01 00:00:00.000001999,11,17,3,11665
1970-01-01 00:00:00.000001999,11,18,4,11908
1970-01-01 00:00:00.000001999,11,19,5,12128
1970-01-01 00:00:00.000001999,11,20,6,8630
1970-01-01 00:00:00.000001999,11,21,7,7514
1970-01-01 00:00:00.000001999,11,22,1,12104
1970-01-01 00:00:00.000001999,11,23,2,12804
1970-01-01 00:00:00.000001999,11,24,3,11409
1970-01-01 00:00:00.000001999,11,25,4,7529
1970-01-01 00:00:00.000001999,11,26,5,8892
1970-01-01 00:00:00.000001999,11,27,6,8024
1970-01-01 00:00:00.000001999,11,28,7,7418
1970-01-01 00:00:00.000001999,11,29,1,11095
1970-01-01 00:00:00.000001999,11,30,2,12544
1970-01-01 00:00:00.000001999,12,1,3,12282
1970-01-01 00:00:00.000001999,12,2,4,11976
1970-01-01 00:00:00.000001999,12,3,5,11591
1970-01-01 00:00:00.000001999,12,4,6,8333
1970-01-01 00:00:00.000001999,12,5,7,7503
1970-01-01 00:00:00.000001999,12,6,1,10956
1970-01-01 00:00:00.000001999,12,7,2,12329
1970-01-01 00:00:00.000001999,12,8,3,11849
1970-01-01 00:00:00.000001999,12,9,4,11728
1970-01-01 00:00:00.000001999,12,10,5,11459
1970-01-01 00:00:00.000001999,12,11,6,8442
1970-01-01 00:00:00.000001999,12,12,7,7528
1970-01-01 00:00:00.000001999,12,13,1,10830
1970-01-01 00:00:00.000001999,12,14,2,12667
1970-01-01 00:00:00.000001999,12,15,3,12623
1970-01-01 00:00:00.000001999,12,16,4,12441
1970-01-01 00:00:00.000001999,12,17,5,12453
1970-01-01 00:00:00.000001999,12,18,6,8979
1970-01-01 00:00:00.000001999,12,19,7,7732
1970-01-01 00:00:00.000001999,12,20,1,12497
1970-01-01 00:00:00.000001999,12,21,2,13508
1970-01-01 00:00:00.000001999,12,22,3,12166
1970-01-01 00:00:00.000001999,12,23,4,10591
1970-01-01 00:00:00.000001999,12,24,5,8046
1970-01-01 00:00:00.000001999,12,25,6,6674
1970-01-01 00:00:00.000001999,12,26,7,7432
1970-01-01 00:00:00.000001999,12,27,1,11579
1970-01-01 00:00:00.000001999,12,28,2,13158
1970-01-01 00:00:00.000001999,12,29,3,12629
1970-01-01 00:00:00.000001999,12,30,4,11935
1970-01-01 00:00:00.000001999,12,31,5,9335
1970-01-01 00:00:00.000002000,1,1,6,8843
1970-01-01 00:00:00.000002000,1,2,7,7816
1970-01-01 00:00:00.000002000,1,3,1,11123
1970-01-01 00:00:00.000002000,1,4,2,12703
1970-01-01 00:00:00.000002000,1,5,3,12240
1970-01-01 00:00:00.000002000,1,6,4,12260
1970-01-01 00:00:00.000002000,1,7,5,12280
1970-01-01 00:00:00.000002000,1,8,6,8750
1970-01-01 00:00:00.000002000,1,9,7,7736
1970-01-01 00:00:00.000002000,1,10,1,11418
1970-01-01 00:00:00.000002000,1,11,2,12323
1970-01-01 00:00:00.000002000,1,12,3,12057
1970-01-01 00:00:00.000002000,1,13,4,11556
1970-01-01 00:00:00.000002000,1,14,5,11924
1970-01-01 00:00:00.000002000,1,15,6,8365
1970-01-01 00:00:00.000002000,1,16,7,7499
1970-01-01 00:00:00.000002000,1,17,1,10601
1970-01-01 00:00:00.000002000,1,18,2,12086
1970-01-01 00:00:00.000002000,1,19,3,12083
1970-01-01 00:00:00.000002000,1,20,4,12188
1970-01-01 00:00:00.000002000,1,21,5,11667
1970-01-01 00:00:00.000002000,1,22,6,8633
1970-01-01 00:00:00.000002000,1,23,7,7712
1970-01-01 00:00:00.000002000,1,24,1,11184
1970-01-01 00:00:00.000002000,1,25,2,12253
1970-01-01 00:00:00.000002000,1,26,3,11879
1970-01-01 00:00:00.000002000,1,27,4,12136
1970-01-01 00:00:00.000002000,1,28,5,11673
1970-01-01 00:00:00.000002000,1,29,6,8635
1970-01-01 00:00:00.000002000,1,30,7,7603
1970-01-01 00:00:00.000002000,1,31,1,10882
1970-01-01 00:00:00.000002000,2,1,2,12359
1970-01-01 00:00:00.000002000,2,2,3,12082
1970-01-01 00:00:00.000002000,2,3,4,11806
1970-01-01 00:00:00.000002000,2,4,5,11828
1970-01-01 00:00:00.000002000,2,5,6,8474
1970-01-01 00:00:00.000002000,2,6,7,7730
1970-01-01 00:00:00.000002000,2,7,1,11375
1970-01-01 00:00:00.000002000,2,8,2,12591
1970-01-01 00:00:00.000002000,2,9,3,12024
1970-01-01 00:00:00.000002000,2,10,4,12339
1970-01-01 00:00:00.000002000,2,11,5,12182
1970-01-01 00:00:00.000002000,2,12,6,8674
1970-01-01 00:00:00.000002000,2,13,7,7801
1970-01-01 00:00:00.000002000,2,14,1,11920
1970-01-01 00:00:00.000002000,2,15,2,12711
1970-01-01 00:00:00.000002000,2,16,3,12256
1970-01-01 00:00:00.000002000,2,17,4,12274
1970-01-01 00:00:00.000002000,2,18,5,12162
1970-01-01 00:00:00.000002000,2,19,6,8693
1970-01-01 00:00:00.000002000,2,20,7,7763
1970-01-01 00:00:00.000002000,2,21,1,10406
1970-01-01 00:00:00.000002000,2,22,2,12401
1970-01-01 00:00:00.000002000,2,23,3,11972
1970-01-01 00:00:00.000002000,2,24,4,12160
1970-01-01 00:00:00.000002000,2,25,5,11971
1970-01-01 00:00:00.000002000,2,26,6,8847
1970-01-01 00:00:00.000002000,2,27,7,7716
1970-01-01 00:00:00.000002000,2,28,1,11215
1970-01-01 00:00:00.000002000,2,29,2,11645
1970-01-01 00:00:00.000002000,3,1,3,12407
1970-01-01 00:00:00.000002000,3,2,4,12261
1970-01-01 00:00:00.000002000,3,3,5,12120
1970-01-01 00:00:00.000002000,3,4,6,8861
1970-01-01 00:00:00.000002000,3,5,7,7599
1970-01-01 00:00:00.000002000,3,6,1,11122
1970-01-01 00:00:00.000002000,3,7,2,12133
1970-01-01 00:00:00.000002000,3,8,3,12061
1970-01-01 00:00:00.000002000,3,9,4,12303
1970-01-01 00:00:00.000002000,3,10,5,11898
1970-01-01 00:00:00.000002000,3,11,6,8657
1970-01-01 00:00:00.000002000,3,12,7,7762
1970-01-01 00:00:00.000002000,3,13,1,10946
1970-01-01 00:00:00.000002000,3,14,2,12523
1970-01-01 00:00:00.000002000,3,15,3,12114
1970-01-01 00:00:00.000002000,3,16,4,12154
1970-01-01 00:00:00.000002000,3,17,5,12147
1970-01-01 00:00:00.000002000,3,18,6,8502
1970-01-01 00:00:00.000002000,3,19,7,7623
1970-01-01 00:00:00.000002000,3,20,1,11281
1970-01-01 00:00:00.000002000,3,21,2,12370
1970-01-01 00:00:00.000002000,3,22,3,12047
1970-01-01 00:00:00.000002000,3,23,4,12168
1970-01-01 00:00:00.000002000,3,24,5,12104
1970-01-01 00:00:00.000002000,3,25,6,8975
1970-01-01 00:00:00.000002000,3,26,7,7675
1970-01-01 00:00:00.000002000,3,27,1,11051
1970-01-01 00:00:00.000002000,3,28,2,12394
1970-01-01 00:00:00.000002000,3,29,3,11806
1970-01-01 00:00:00.000002000,3,30,4,11851
1970-01-01 00:00:00.000002000,3,31,5,11638
1970-01-01 00:00:00.000002000,4,1,6,8238
1970-01-01 00:00:00.000002000,4,2,7,7419
1970-01-01 00:00:00.000002000,4,3,1,11178
1970-01-01 00:00:00.000002000,4,4,2,12523
1970-01-01 00:00:00.000002000,4,5,3,11946
1970-01-01 00:00:00.000002000,4,6,4,11929
1970-01-01 00:00:00.000002000,4,7,5,12004
1970-01-01 00:00:00.000002000,4,8,6,8583
1970-01-01 00:00:00.000002000,4,9,7,7628
1970-01-01 00:00:00.000002000,4,10,1,11108
1970-01-01 00:00:00.000002000,4,11,2,12567
1970-01-01 00:00:00.000002000,4,12,3,12241
1970-01-01 00:00:00.000002000,4,13,4,11677
1970-01-01 00:00:00.000002000,4,14,5,11829
1970-01-01 00:00:00.000002000,4,15,6,8718
1970-01-01 00:00:00.000002000,4,16,7,7725
1970-01-01 00:00:00.000002000,4,17,1,11115
1970-01-01 00:00:00.000002000,4,18,2,12525
1970-01-01 00:00:00.000002000,4,19,3,12251
1970-01-01 00:00:00.000002000,4,20,4,12055
1970-01-01 00:00:00.000002000,4,21,5,11080
1970-01-01 00:00:00.000002000,4,22,6,8233
1970-01-01 00:00:00.000002000,4,23,7,7375
1970-01-01 00:00:00.000002000,4,24,1,11109
1970-01-01 00:00:00.000002000,4,25,2,12237
1970-01-01 00:00:00.000002000,4,26,3,11994
1970-01-01 00:00:00.000002000,4,27,4,12013
1970-01-01 00:00:00.000002000,4,28,5,11785
1970-01-01 00:00:00.000002000,4,29,6,8580
1970-01-01 00:00:00.000002000,4,30,7,7515
1970-01-01 00:00:00.000002000,5,1,1,11399
1970-01-01 00:00:00.000002000,5,2,2,12692
1970-01-01 00:00:00.000002000,5,3,3,12017
1970-01-01 00:00:00.000002000,5,4,4,12212
1970-01-01 00:00:00.000002000,5,5,5,12252
1970-01-01 00:00:00.000002000,5,6,6,8689
1970-01-01 00:00:00.000002000,5,7,7,7675
1970-01-01 00:00:00.000002000,5,8,1,11384
1970-01-01 00:00:00.000002000,5,9,2,12470
1970-01-01 00:00:00.000002000,5,10,3,12342
1970-01-01 00:00:00.000002000,5,11,4,12185
1970-01-01 00:00:00.000002000,5,12,5,11928
1970-01-01 00:00:00.000002000,5,13,6,8569
1970-01-01 00:00:00.000002000,5,14,7,7495
1970-01-01 00:00:00.000002000,5,15,1,11316
1970-01-01 00:00:00.000002000,5,16,2,12581
1970-01-01 00:00:00.000002000,5,17,3,12487
1970-01-01 00:00:00.000002000,5,18,4,12336
1970-01-01 00:00:00.000002000,5,19,5,11961
1970-01-01 00:00:00.000002000,5,20,6,8476
1970-01-01 00:00:00.000002000,5,21,7,7741
1970-01-01 00:00:00.000002000,5,22,1,11365
1970-01-01 00:00:00.000002000,5,23,2,12806
1970-01-01 00:00:00.000002000,5,24,3,12427
1970-01-01 00:00:00.000002000,5,25,4,12752
1970-01-01 00:00:00.000002000,5,26,5,12503
1970-01-01 00:00:00.000002000,5,27,6,8866
1970-01-01 00:00:00.000002000,5,28,7,7758
1970-01-01 00:00:00.000002000,5,29,1,8099
1970-01-01 00:00:00.000002000,5,30,2,11699
1970-01-01 00:00:00.000002000,5,31,3,12725
1970-01-01 00:00:00.000002000,6,1,4,13114
1970-01-01 00:00:00.000002000,6,2,5,12428
1970-01-01 00:00:00.000002000,6,3,6,8776
1970-01-01 00:00:00.000002000,6,4,7,7860
1970-01-01 00:00:00.000002000,6,5,1,11458
1970-01-01 00:00:00.000002000,6,6,2,12434
1970-01-01 00:00:00.000002000,6,7,3,12217
1970-01-01 00:00:00.000002000,6,8,4,12508
1970-01-01 00:00:00.000002000,6,9,5,12275
1970-01-01 00:00:00.000002000,6,10,6,8956
1970-01-01 00:00:00.000002000,6,11,7,7961
1970-01-01 00:00:00.000002000,6,12,1,11580
1970-01-01 00:00:00.000002000,6,13,2,12416
1970-01-01 00:00:00.000002000,6,14,3,12599
1970-01-01 00:00:00.000002000,6,15,4,12528
1970-01-01 00:00:00.000002000,6,16,5,12524
1970-01-01 00:00:00.000002000,6,17,6,8981
1970-01-01 00:00:00.000002000,6,18,7,8024
1970-01-01 00:00:00.000002000,6,19,1,11425
1970-01-01 00:00:00.000002000,6,20,2,12764
1970-01-01 00:00:00.000002000,6,21,3,12497
1970-01-01 00:00:00.000002000,6,22,4,12561
1970-01-01 00:00:00.000002000,6,23,5,12364
1970-01-01 00:00:00.000002000,6,24,6,8952
1970-01-01 00:00:00.000002000,6,25,7,8057
1970-01-01 00:00:00.000002000,6,26,1,11914
1970-01-01 00:00:00.000002000,6,27,2,13103
1970-01-01 00:00:00.000002000,6,28,3,12776
1970-01-01 00:00:00.000002000,6,29,4,13184
1970-01-01 00:00:00.000002000,6,30,5,12970
1970-01-01 00:00:00.000002000,7,1,6,9215
1970-01-01 00:00:00.000002000,7,2,7,7933
1970-01-01 00:00:00.000002000,7,3,1,11080
1970-01-01 00:00:00.000002000,7,4,2,9394
1970-01-01 00:00:00.000002000,7,5,3,12078
1970-01-01 00:00:00.000002000,7,6,4,13558
1970-01-01 00:00:00.000002000,7,7,5,13372
1970-01-01 00:00:00.000002000,7,8,6,9479
1970-01-01 00:00:00.000002000,7,9,7,8435
1970-01-01 00:00:00.000002000,7,10,1,12161
1970-01-01 00:00:00.000002000,7,11,2,13267
1970-01-01 00:00:00.000002000,7,12,3,12543
1970-01-01 00:00:00.000002000,7,13,4,12684
1970-01-01 00:00:00.000002000,7,14,5,12941
1970-01-01 00:00:00.000002000,7,15,6,9392
1970-01-01 00:00:00.000002000,7,16,7,8313
1970-01-01 00:00:00.000002000,7,17,1,11876
1970-01-01 00:00:00.000002000,7,18,2,13354
1970-01-01 00:00:00.000002000,7,19,3,12718
1970-01-01 00:00:00.000002000,7,20,4,12855
1970-01-01 00:00:00.000002000,7,21,5,12767
1970-01-01 00:00:00.000002000,7,22,6,9269
1970-01-01 00:00:00.000002000,7,23,7,8011
1970-01-01 00:00:00.000002000,7,24,1,11916
1970-01-01 00:00:00.000002000,7,25,2,12943
1970-01-01 00:00:00.000002000,7,26,3,12700
1970-01-01 00:00:00.000002000,7,27,4,12849
1970-01-01 00:00:00.000002000,7,28,5,12654
1970-01-01 00:00:00.000002000,7,29,6,9303
1970-01-01 00:00:00.000002000,7,30,7,8289
1970-01-01 00:00:00.000002000,7,31,1,11626
1970-01-01 00:00:00.000002000,8,1,2,13081
1970-01-01 00:00:00.000002000,8,2,3,12489
1970-01-01 00:00:00.000002000,8,3,4,12834
1970-01-01 00:00:00.000002000,8,4,5,12681
1970-01-01 00:00:00.000002000,8,5,6,9236
1970-01-01 00:00:00.000002000,8,6,7,8201
1970-01-01 00:00:00.000002000,8,7,1,11628
1970-01-01 00:00:00.000002000,8,8,2,13334
1970-01-01 00:00:00.000002000,8,9,3,12926
1970-01-01 00:00:00.000002000,8,10,4,12694
1970-01-01 00:00:00.000002000,8,11,5,12478
1970-01-01 00:00:00.000002000,8,12,6,9072
1970-01-01 00:00:00.000002000,8,13,7,8174
1970-01-01 00:00:00.000002000,8,14,1,11638
1970-01-01 00:00:00.000002000,8,15,2,13067
1970-01-01 00:00:00.000002000,8,16,3,12876
1970-01-01 00:00:00.000002000,8,17,4,12828
1970-01-01 00:00:00.000002000,8,18,5,12839
1970-01-01 00:00:00.000002000,8,19,6,9102
1970-01-01 00:00:00.000002000,8,20,7,8122
1970-01-01 00:00:00.000002000,8,21,1,11711
1970-01-01 00:00:00.000002000,8,22,2,13172
1970-01-01 00:00:00.000002000,8,23,3,12685
1970-01-01 00:00:00.000002000,8,24,4,12737
1970-01-01 00:00:00.000002000,8,25,5,12623
1970-01-01 00:00:00.000002000,8,26,6,9193
1970-01-01 00:00:00.000002000,8,27,7,8086
1970-01-01 00:00:00.000002000,8,28,1,11794
1970-01-01 00:00:00.000002000,8,29,2,12922
1970-01-01 00:00:00.000002000,8,30,3,12805
1970-01-01 00:00:00.000002000,8,31,4,13052
1970-01-01 00:00:00.000002000,9,1,5,12826
1970-01-01 00:00:00.000002000,9,2,6,9066
1970-01-01 00:00:00.000002000,9,3,7,8080
1970-01-01 00:00:00.000002000,9,4,1,8412
1970-01-01 00:00:00.000002000,9,5,2,11871
1970-01-01 00:00:00.000002000,9,6,3,13577
1970-01-01 00:00:00.000002000,9,7,4,13194
1970-01-01 00:00:00.000002000,9,8,5,13166
1970-01-01 00:00:00.000002000,9,9,6,9617
1970-01-01 00:00:00.000002000,9,10,7,8354
1970-01-01 00:00:00.000002000,9,11,1,12091
1970-01-01 00:00:00.000002000,9,12,2,13263
1970-01-01 00:00:00.000002000,9,13,3,12965
1970-01-01 00:00:00.000002000,9,14,4,13432
1970-01-01 00:00:00.000002000,9,15,5,13245
1970-01-01 00:00:00.000002000,9,16,6,9580
1970-01-01 00:00:00.000002000,9,17,7,8512
1970-01-01 00:00:00.000002000,9,18,1,12244
1970-01-01 00:00:00.000002000,9,19,2,13533
1970-01-01 00:00:00.000002000,9,20,3,13384
1970-01-01 00:00:00.000002000,9,21,4,13050
1970-01-01 00:00:00.000002000,9,22,5,12893
1970-01-01 00:00:00.000002000,9,23,6,9304
1970-01-01 00:00:00.000002000,9,24,7,8392
1970-01-01 00:00:00.000002000,9,25,1,12150
1970-01-01 00:00:00.000002000,9,26,2,13210
1970-01-01 00:00:00.000002000,9,27,3,13137
1970-01-01 00:00:00.000002000,9,28,4,13202
1970-01-01 00:00:00.000002000,9,29,5,12724
1970-01-01 00:00:00.000002000,9,30,6,9135
1970-01-01 00:00:00.000002000,10,1,7,8279
1970-01-01 00:00:00.000002000,10,2,1,11905
1970-01-01 00:00:00.000002000,10,3,2,12969
1970-01-01 00:00:00.000002000,10,4,3,12841
1970-01-01 00:00:00.000002000,10,5,4,12943
1970-01-01 00:00:00.000002000,10,6,5,12491
1970-01-01 00:00:00.000002000,10,7,6,8925
1970-01-01 00:00:00.000002000,10,8,7,7956
1970-01-01 00:00:00.000002000,10,9,1,11022
1970-01-01 00:00:00.000002000,10,10,2,12750
1970-01-01 00:00:00.000002000,10,11,3,12564
1970-01-01 00:00:00.000002000,10,12,4,12756
1970-01-01 00:00:00.000002000,10,13,5,11468
1970-01-01 00:00:00.000002000,10,14,6,8985
1970-01-01 00:00:00.000002000,10,15,7,7972
1970-01-01 00:00:00.000002000,10,16,1,11702
1970-01-01 00:00:00.000002000,10,17,2,12805
1970-01-01 00:00:00.000002000,10,18,3,12470
1970-01-01 00:00:00.000002000,10,19,4,12195
1970-01-01 00:00:00.000002000,10,20,5,12146
1970-01-01 00:00:00.000002000,10,21,6,8765
1970-01-01 00:00:00.000002000,10,22,7,7772
1970-01-01 00:00:00.000002000,10,23,1,11526
1970-01-01 00:00:00.000002000,10,24,2,12685
1970-01-01 00:00:00.000002000,10,25,3,12463
1970-01-01 00:00:00.000002000,10,26,4,12475
1970-01-01 00:00:00.000002000,10,27,5,12051
1970-01-01 00:00:00.000002000,10,28,6,8790
1970-01-01 00:00:00.000002000,10,29,7,7954
1970-01-01 00:00:00.000002000,10,30,1,11227
1970-01-01 00:00:00.000002000,10,31,2,11069
1970-01-01 00:00:00.000002000,11,1,3,12579
1970-01-01 00:00:00.000002000,11,2,4,12734
1970-01-01 00:00:00.000002000,11,3,5,12329
1970-01-01 00:00:00.000002000,11,4,6,8853
1970-01-01 00:00:00.000002000,11,5,7,7890
1970-01-01 00:00:00.000002000,11,6,1,11520
1970-01-01 00:00:00.000002000,11,7,2,12592
1970-01-01 00:00:00.000002000,11,8,3,12506
1970-01-01 00:00:00.000002000,11,9,4,12502
1970-01-01 00:00:00.000002000,11,10,5,12300
1970-01-01 00:00:00.000002000,11,11,6,9052
1970-01-01 00:00:00.000002000,11,12,7,7874
1970-01-01 00:00:00.000002000,11,13,1,11129
1970-01-01 00:00:00.000002000,11,14,2,12776
1970-01-01 00:00:00.000002000,11,15,3,12623
1970-01-01 00:00:00.000002000,11,16,4,12706
1970-01-01 00:00:00.000002000,11,17,5,12606
1970-01-01 00:00:00.000002000,11,18,6,8906
1970-01-01 00:00:00.000002000,11,19,7,7872
1970-01-01 00:00:00.000002000,11,20,1,12625
1970-01-01 00:00:00.000002000,11,21,2,13672
1970-01-01 00:00:00.000002000,11,22,3,12038
1970-01-01 00:00:00.000002000,11,23,4,7939
1970-01-01 00:00:00.000002000,11,24,5,9539
1970-01-01 00:00:00.000002000,11,25,6,8320
1970-01-01 00:00:00.000002000,11,26,7,7793
1970-01-01 00:00:00.000002000,11,27,1,11831
1970-01-01 00:00:00.000002000,11,28,2,13446
1970-01-01 00:00:00.000002000,11,29,3,12786
1970-01-01 00:00:00.000002000,11,30,4,12473
1970-01-01 00:00:00.000002000,12,1,5,12219
1970-01-01 00:00:00.000002000,12,2,6,8622
1970-01-01 00:00:00.000002000,12,3,7,7748
1970-01-01 00:00:00.000002000,12,4,1,11176
1970-01-01 00:00:00.000002000,12,5,2,12607
1970-01-01 00:00:00.000002000,12,6,3,12363
1970-01-01 00:00:00.000002000,12,7,4,12498
1970-01-01 00:00:00.000002000,12,8,5,12263
1970-01-01 00:00:00.000002000,12,9,6,8635
1970-01-01 00:00:00.000002000,12,10,7,7807
1970-01-01 00:00:00.000002000,12,11,1,11506
1970-01-01 00:00:00.000002000,12,12,2,13189
1970-01-01 00:00:00.000002000,12,13,3,12214
1970-01-01 00:00:00.000002000,12,14,4,12313
1970-01-01 00:00:00.000002000,12,15,5,12368
1970-01-01 00:00:00.000002000,12,16,6,8981
1970-01-01 00:00:00.000002000,12,17,7,7845
1970-01-01 00:00:00.000002000,12,18,1,12276
1970-01-01 00:00:00.000002000,12,19,2,13430
1970-01-01 00:00:00.000002000,12,20,3,13391
1970-01-01 00:00:00.000002000,12,21,4,13146
1970-01-01 00:00:00.000002000,12,22,5,11937
1970-01-01 00:00:00.000002000,12,23,6,8294
1970-01-01 00:00:00.000002000,12,24,7,6801
1970-01-01 00:00:00.000002000,12,25,1,6566
1970-01-01 00:00:00.000002000,12,26,2,10070
1970-01-01 00:00:00.000002000,12,27,3,12858
1970-01-01 00:00:00.000002000,12,28,4,13532
1970-01-01 00:00:00.000002000,12,29,5,13234
1970-01-01 00:00:00.000002000,12,30,6,9177
1970-01-01 00:00:00.000002000,12,31,7,7721
1970-01-01 00:00:00.000002001,1,1,1,7437
1970-01-01 00:00:00.000002001,1,2,2,10346
1970-01-01 00:00:00.000002001,1,3,3,12113
1970-01-01 00:00:00.000002001,1,4,4,12429
1970-01-01 00:00:00.000002001,1,5,5,12427
1970-01-01 00:00:00.000002001,1,6,6,9019
1970-01-01 00:00:00.000002001,1,7,7,7747
1970-01-01 00:00:00.000002001,1,8,1,11239
1970-01-01 00:00:00.000002001,1,9,2,12105
